Menu ID,NomeLocale,TipologiaLocale,City,venue_address,venue_city,venue_country,venue_state,venue_rating,Sezione_drink_list,Category Name,Item_Name,Description,Price,ingredients_brand_owner,ingredients_brand,Broad_category,ingredients_categoria,Sub_Category,Ranking_Top4
10452,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,WHISKY,Whisky,Monkey shoulder,,18,Velier,Monkey Shoulder,SPIRITS,Scotch Whisky,Scotch Whisky,NO
10453,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,WHISKY,Whisky,The Macallan 12 double cask,,25,Velier,Macallan 12 yo,SPIRITS,Scotch Whisky,Scotch Whisky,NO
10454,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,WHISKY,Whisky,Talisker Skye,,18,Diageo,Talisker Skye,SPIRITS,Scotch Whisky,Scotch Whisky,NO
10455,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,WHISKY,Whisky,Talisker 10,,22,Diageo,Talisker 10 yo,SPIRITS,Scotch Whisky,Scotch Whisky,NO
10456,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,Whiskey,Whisky,Nikka from the barrel,,18,Velier,Nikka From the Barrel,SPIRITS,Japanese Whisky,Japanese Whisky,YES
10457,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,Whiskey,Whisky,Nikka Miyagikyo,,25,Velier,Nikka Miyagikyo,SPIRITS,Japanese Whisky,Japanese Whisky,YES
10458,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,Whiskey,Whisky,Nikka Yoichi,,25,Velier,Nikka Yoichi,SPIRITS,Japanese Whisky,Japanese Whisky,YES
10459,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,Diplomatico,,18,Brown Forman,Diplomatico Reserva,SPIRITS,Rum,Rum,YES
10460,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,El Dorado 12,,18,Compagnia Dei Caraibi,El Dorado 12 yo,SPIRITS,Rum,Rum,NO
10461,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,Zacapa 23,,20,Diageo,Zacapa Xo,SPIRITS,Rum,Rum,NO
10462,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,Zacapa XO,,28,Diageo,Zacapa Xo,SPIRITS,Rum,Rum,NO
10463,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COGNAC E BAS ARMAGNAC,Cognac,Courvoisier XO,,35,Campari Group,Courvoisier Xo,SPIRITS,Cognac,Cognac,YES
10464,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COCKTAILS,Cocktail,DAMILANO IN VERMONT,"Whistle Pig 10, Damilano Barolo Chinato, Martini Rosso",16,Unknown,Damilano Barolo Chinato,WINE,Wine,Wine,NO
10465,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,MEZCAL,Other,Del Maguey Vida,,20,Pernod Ricard,Del Maguey,SPIRITS,Mezcal,Mezcal,NO
10466,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Don Julio 1942,,60,Diageo,Don Julio 1942,SPIRITS,Tequila,Tequila,NO
10467,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Don Julio Anejo,,28,Diageo,Don Julio Anejo,SPIRITS,Tequila,Tequila,NO
10468,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Don Julio Blanco,,20,Diageo,Don Julio Blanco,SPIRITS,Tequila,Tequila,NO
10469,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Don Julio Reposado,,22,Diageo,Don Julio Reposado,SPIRITS,Tequila,Tequila,NO
10470,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,Eminente 10,,30,LVMH,Eminente 10,SPIRITS,Rum,Rum,NO
10471,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COCKTAILS,Cocktail,BRANCA COLADA,"Eminente 3, Brancamenta, Cocco, Arancia, Ananas",15,LVMH,Eminente 3 yo,SPIRITS,Rum,Rum,NO
10472,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,Eminente 3,,18,LVMH,Eminente 3 yo,SPIRITS,Rum,Rum,YES
10473,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,Eminente 7,,22,LVMH,Eminente 7 yo,SPIRITS,Rum,Rum,NO
10474,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,MEZCAL,Other,Encantado,,18,Velier,Encantado,SPIRITS,Mezcal,Mezcal,NO
10475,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,Flor de cana 12,,18,Fratelli Branca Distillerie,Flor De Cana 12 yo,SPIRITS,Rum,Rum,NO
10476,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,WHISKY,Whisky,Glenfiddich 15,,25,Velier,Glenfiddich 15 yo,SPIRITS,Scotch Whisky,Scotch Whisky,NO
10477,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,WHISKY,Whisky,Glenfiddich 18,,30,Velier,Glenfiddich 18 yo,SPIRITS,Scotch Whisky,Scotch Whisky,NO
10478,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Gran Patron Burdeos,,120,Bacardi Martini,Gran Patron Burdeos,SPIRITS,Tequila,Tequila,NO
10479,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COGNAC E BAS ARMAGNAC,Cognac,Hennessy VS,,18,LVMH,Hennessy Vs,SPIRITS,Scotch Whisky,Scotch Whisky,YES
10480,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,GIN,Gin,Ki no by,,20,Unknown,Ki No By,SPIRITS,Gin,Gin,NO
10481,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,MOCKTAIL,Mocktail,AMBROGIO TONIC,"L'Ambrogio, Fever-Tree Tonica Indian",13,Unknown,L'ambrogio,OTHER,Generic Product,Generic Product,NO
10482,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,GIN,Gin,London n°3,,15,Pallini,London N�3,SPIRITS,Gin,Gin,NO
10483,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COGNAC E BAS ARMAGNAC,Cognac,Martell VSOP,,20,Pernod Ricard,Martell Vsop,SPIRITS,Cognac,Cognac,YES
10484,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,Whiskey Type,Whisky,Michter's bourbon,,25,Velier,Michter's Bourbon,SPIRITS,American Whisky,American Whisky,NO
10485,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,Whiskey Type,Whisky,Michter's Rye,,25,Velier,Michter's Rye,SPIRITS,American Whisky,American Whisky,YES
10486,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Patron Anejo,,25,Bacardi Martini,Patron Anejo,SPIRITS,Tequila,Tequila,YES
10487,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Patron El Alto,,40,Bacardi Martini,Patron El Alto,SPIRITS,Tequila,Tequila,NO
10488,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Patron El Cielo,,35,Bacardi Martini,Patron El Cielo,SPIRITS,Tequila,Tequila,YES
10489,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COCKTAILS,Cocktail,CIUMBIA CHE PALOMA!,"Patron Reposado, Lime, Agave, Fever Tree Pink Grapefruit",16,Bacardi Martini,Patron Reposado,SPIRITS,Tequila,Tequila,NO
10490,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Patron Reposado,,22,Bacardi Martini,Patron Reposado,SPIRITS,Tequila,Tequila,YES
10491,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COCKTAILS,Cocktail,PIÑA DORADA,"Patron Silver, Lime, Agave, Ananas Chiarificato, Angostura",16,Bacardi Martini,Patron Silver,SPIRITS,Tequila,Tequila,NO
10492,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Patron Silver,,20,Bacardi Martini,Patron Silver,SPIRITS,Tequila,Tequila,YES
10493,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COCKTAILS,Cocktail,MARTINI BIANCO SPRITZ,"Martini Bianco, Prosecco Valdo 1926, Soda, Fragole, Menta",15,Unknown,Prosecco Valdo 1926,WINE,Champagne,Champagne,NO
10494,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,Santa Teresa 1796,,18,Bacardi Martini,Santa Teresa,SPIRITS,Rum,Rum,YES
10495,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,MEZCAL,Other,Selvatico,,20,Unknown,Selvatico,SPIRITS,Mezcal,Mezcal,NO
10496,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COCKTAILS,Cocktail,SPICY MANGO,"Selvatico Mezcal, Ancho Reyes, Lime, Agave, Boem Hard Seltzer mango",16,Unknown,Selvatico Mezcal,SPIRITS,Mezcal,Mezcal,NO
10497,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COCKTAILS,Cocktail,PERFECT BELLINI,"Hendrick's, St-Germain, Purea di pesche, Prosecco",16,Pernod Ricard,Saint Germain,SPIRITS,Aperitivi,Aperitivi,NO
10498,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,Whiskey,Whisky,Suntory Hibiki,,30,Stock,Hibiki,SPIRITS,Japanese Whisky,Japanese Whisky,YES
10499,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,WHISKY,Whisky,The Macallan 15 double cask,,40,Velier,The Macallan 15 Double Cask,SPIRITS,Scotch Whisky,Scotch Whisky,NO
10500,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Volcan Blanco,,18,LVMH,Volcan De Mi Tierra Blanco,SPIRITS,Tequila,Tequila,NO
10501,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Volcan Reposado,,20,LVMH,Volcan De Mi Tierra Reposado,SPIRITS,Tequila,Tequila,NO
10502,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,TEQUILA,Tequila,Volcan XA,,50,LVMH,Volcan Cristalino,SPIRITS,Tequila,Tequila,NO
10503,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,COCKTAILS,Cocktail,DAMILANO IN VERMONT,"Whistle Pig 10, Damilano Barolo Chinato, Martini Rosso",16,LVMH,Whistle Pig Rye 10 yo,SPIRITS,American Whisky,American Whisky,NO
10504,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,Whiskey Type,Whisky,WhistlePig Rye 10,,18,LVMH,Whistle Pig Rye 12 yo,SPIRITS,American Whisky,American Whisky,NO
10505,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,Whiskey Type,Whisky,WhistlePig Rye 12,,22,LVMH,Whistle Pig Rye 12 yo,SPIRITS,American Whisky,American Whisky,NO
10506,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,Whiskey Type,Whisky,WhistlePig Rye 15,,35,LVMH,Whistle Pig Rye 15 yo,SPIRITS,American Whisky,American Whisky,NO
10507,Trattoria del Ciumbia,ristoranti,Milan,"Via Fiori Chiari, 32, 20121 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.3,RUM,Rum,Zacapa Royal,,38,Diageo,Zacapa Royal,SPIRITS,Rum,Rum,NO
10508,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,ROSSI RED WINES,Red_Wine,Albarossa Primitivo,,8,Unknown,Albarossa Primitivo,WINE,Wine,Wine,YES
10509,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,SPUMANTI SPARKLING WINES,Sparkling_Wine,Champagne Tradition,,13,Unknown,Champagne Tradition,WINE,Champagne,Champagne,NO
10510,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,DRINK OF THE WEEK,Cocktail,SOPHIA,"Italicus Rosolio di Bergamotto, Franciacorta, Lime, Foam al cocco e menta",12,Unknown,Franciacorta,WINE,Generic Product,Generic Product,NO
10511,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,DRINK OF THE WEEK,Cocktail,SOPHIA,"Italicus Rosolio di Bergamotto, Franciacorta, Lime, Foam al cocco e menta",12,Unknown,Lime,OTHER,Ingredients,Ingredients,NO
10512,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,DRINK OF THE WEEK,Cocktail,SOPHIA,"Italicus Rosolio di Bergamotto, Franciacorta, Lime, Foam al cocco e menta",12,Unknown,Foam Al Cocco E Menta,OTHER,Generic Product,Generic Product,NO
10513,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,LADY D,"Vermouth Martini Riserva Speciale Ambrato, Bitter Martini Riserva Speciale, lamponi e ciliegia, limone, Tonica Superfine Tassoni",12,Bacardi Martini,Martini Rosso,SPIRITS,Vermouth,Vermouth,NO
10514,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,LADY D,"Vermouth Martini Riserva Speciale Ambrato, Bitter Martini Riserva Speciale, lamponi e ciliegia, limone, Tonica Superfine Tassoni",12,Bacardi Martini,Martini Rosso,SPIRITS,Vermouth,Vermouth,NO
10515,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,LADY D,"Vermouth Martini Riserva Speciale Ambrato, Bitter Martini Riserva Speciale, lamponi e ciliegia, limone, Tonica Superfine Tassoni",12,Unknown,Lamponi E Ciliegia,OTHER,Ingredients,Ingredients,NO
10516,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,LADY D,"Vermouth Martini Riserva Speciale Ambrato, Bitter Martini Riserva Speciale, lamponi e ciliegia, limone, Tonica Superfine Tassoni",12,Unknown,limone,OTHER,Ingredients,Ingredients,NO
10517,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,LADY D,"Vermouth Martini Riserva Speciale Ambrato, Bitter Martini Riserva Speciale, lamponi e ciliegia, limone, Tonica Superfine Tassoni",12,Tassoni,Tonica Superfine Tassoni,SOFT DRINK,Mixers,Mixers,NO
10518,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,DOLORES DE RIO,"Tequila Altos Plata, Mezcal del Maguey Vida, Liquore al cacao, Lime, Agave al chipotle, Foam al cocco",13,Unknown,Liquore Al Cacao,SPIRITS,Liquori,Liquori,NO
10519,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,DOLORES DE RIO,"Tequila Altos Plata, Mezcal del Maguey Vida, Liquore al cacao, Lime, Agave al chipotle, Foam al cocco",13,Unknown,Lime,OTHER,Ingredients,Ingredients,NO
10520,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,DOLORES DE RIO,"Tequila Altos Plata, Mezcal del Maguey Vida, Liquore al cacao, Lime, Agave al chipotle, Foam al cocco",13,Unknown,Agave Al Chipotle,OTHER,Ingredients,Ingredients,NO
10521,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,DOLORES DE RIO,"Tequila Altos Plata, Mezcal del Maguey Vida, Liquore al cacao, Lime, Agave al chipotle, Foam al cocco",13,Unknown,Foam Al Cocco,OTHER,Generic Product,Generic Product,NO
10522,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,ANNA PAVLOVA,"Vodka Eristoff, St-Germain, Sciroppo di Vermentino, frutto della passione, vaniglia, Limone, Meringa",11,Bacardi Martini,Eristoff,SPIRITS,Vodka,Vodka,NO
10523,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,ANNA PAVLOVA,"Vodka Eristoff, St-Germain, Sciroppo di Vermentino, frutto della passione, vaniglia, Limone, Meringa",11,Unknown,Sciroppo Di Vermentino,OTHER,Ingredients,Ingredients,NO
10524,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,ANNA PAVLOVA,"Vodka Eristoff, St-Germain, Sciroppo di Vermentino, frutto della passione, vaniglia, Limone, Meringa",11,Unknown,Frutto Della Passione,OTHER,Ingredients,Ingredients,NO
10525,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,ANNA PAVLOVA,"Vodka Eristoff, St-Germain, Sciroppo di Vermentino, frutto della passione, vaniglia, Limone, Meringa",11,Unknown,Vaniglia,OTHER,Generic Product,Generic Product,NO
10526,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,ANNA PAVLOVA,"Vodka Eristoff, St-Germain, Sciroppo di Vermentino, frutto della passione, vaniglia, Limone, Meringa",11,Unknown,Limone,OTHER,Ingredients,Ingredients,NO
10527,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,ANNA PAVLOVA,"Vodka Eristoff, St-Germain, Sciroppo di Vermentino, frutto della passione, vaniglia, Limone, Meringa",11,Unknown,Meringa,OTHER,Ingredients,Ingredients,NO
10528,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,CLAUDIA LARS,"Mezcal del Maguey Vida, Bitter Martini Riserva Speciale al caffè salvadoregno, Vermouth Martini Riserva Speciale Rubino, Banana, olio al cocco",13,Bacardi Martini,Bitter Martini Riserva Speciale Al Caff� Salvadoregno,SPIRITS,Bitter,Bitter,NO
10529,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,CLAUDIA LARS,"Mezcal del Maguey Vida, Bitter Martini Riserva Speciale al caffè salvadoregno, Vermouth Martini Riserva Speciale Rubino, Banana, olio al cocco",13,Bacardi Martini,Martini Rosso,SPIRITS,Vermouth,Vermouth,NO
10530,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,CLAUDIA LARS,"Mezcal del Maguey Vida, Bitter Martini Riserva Speciale al caffè salvadoregno, Vermouth Martini Riserva Speciale Rubino, Banana, olio al cocco",13,Unknown,Banana,OTHER,Ingredients,Ingredients,NO
10531,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,CLAUDIA LARS,"Mezcal del Maguey Vida, Bitter Martini Riserva Speciale al caffè salvadoregno, Vermouth Martini Riserva Speciale Rubino, Banana, olio al cocco",13,Unknown,Olio Al Cocco,OTHER,Ingredients,Ingredients,NO
10532,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,AUDREY HEPBURN,"Gin Malfy al cardamomo, Italicus Rosolio di Bergamotto, Verjus, Sciroppo di lapsang, Soda al pompelmo rosa Tassoni, Tintura di rosmarino",13,Pernod Ricard,Malfy,SPIRITS,Gin,Gin,NO
10533,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,AUDREY HEPBURN,"Gin Malfy al cardamomo, Italicus Rosolio di Bergamotto, Verjus, Sciroppo di lapsang, Soda al pompelmo rosa Tassoni, Tintura di rosmarino",13,Unknown,Verjus,WINE,Generic Product,Generic Product,NO
10534,Tusa Isola Cocktail Bar,cocktail bar,Milan,"Via Pietro Borsieri, 32, 20159 Milano MI, Italy",Milan,IT,Metropolitan City of Milan,4.7,COCKTAIL,Signature_Cocktails,AUDREY HEPBURN,"Gin Malfy al cardamomo, Italicus Rosolio di Bergamotto, Verjus, Sciroppo di lapsang, Soda al pompelmo rosa Tassoni, Tintura di rosmarino",13,Unknown,Sciroppo Di Lapsang,OTHER,Ingredients,Ingredients,NO
